date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-08-08 00:00:00,16.6,11.5,21,0,,320,6.3,20.4,1024.8,
2022-08-09 00:00:00,17.1,13.1,21.6,0,,323,6.2,18.5,1026.3,
2022-08-10 00:00:00,17.6,12.6,22.5,0,,356,6.2,22.2,1026.5,
2022-08-11 00:00:00,18.9,12,25.2,0,,28,5.7,20.4,1025.8,
2022-08-12 00:00:00,20.5,13,27,0,,36,5.5,18.5,1024.8,
2022-08-13 00:00:00,21.4,15,27,0,,38,7.5,24.1,1021,
2022-08-14 00:00:00,22.1,17.2,27.2,0,,47,7.7,24.1,1016.6,
2022-08-15 00:00:00,24,19,29.5,0,,87,8.9,29.6,1014,
2022-08-16 00:00:00,24.7,21,28.6,0,,80,8.5,25.9,1012.9,
2022-08-17 00:00:00,24.4,19.2,29.2,0,,85,6.8,22.2,1013.5,
2022-08-18 00:00:00,24.6,17.2,31,0,,77,6.9,22.2,1015,
2022-08-19 00:00:00,24.7,19.6,29.7,0,,113,9.6,25.9,1016.8,
2022-08-20 00:00:00,20.3,16.6,24.1,0,,103,7.8,22.2,1016.8,
2022-08-21 00:00:00,20,15.2,24.7,0,,97,6.2,20.4,1014.4,
2022-08-22 00:00:00,22.1,16.7,27.6,0,,90,6.3,20.4,1015,
2022-08-23 00:00:00,23.7,16.6,30.1,0,,83,7.5,24.1,1017.4,
2022-08-24 00:00:00,24.8,18.6,31,0,,136,8.9,25.9,1019.8,
2022-08-25 00:00:00,23.8,18.6,32,0,,115,7.1,16.7,1020.4,
2022-08-26 00:00:00,20.6,16.9,25.2,22.1,,67,5.9,18.5,1018.9,
2022-08-27 00:00:00,23,16.2,30.6,0,,89,5.4,22.2,1015.3,
2022-08-28 00:00:00,21.8,14,29.5,0,,12,4.8,14.8,1013,
2022-08-29 00:00:00,20.3,13.5,27.7,0,,266,6,24.1,1011.7,
2022-08-30 00:00:00,17.2,15.6,21.7,1,,263,11.9,35.2,1013.5,
2022-08-31 00:00:00,14.2,10.2,17.7,0,,311,9.9,27.8,1018.5,
2022-09-01 00:00:00,11,7.7,15,0,,312,8.3,27.8,1019.1,
2022-09-02 00:00:00,11,3.6,16.7,0,,289,6.2,22.2,1022.4,
2022-09-03 00:00:00,11.8,6.5,17,0,,8,4.7,16.7,1023.7,
2022-09-04 00:00:00,11.5,5.5,17.2,0,,352,5.4,20.4,1026.1,
2022-09-05 00:00:00,9.9,5.7,13.2,0,,328,6.9,24.1,1028.7,
2022-09-06 00:00:00,10.3,5.7,15.2,0,,319,5.1,18.5,1026.1,
2022-09-07 00:00:00,9.8,1.7,18,0,,246,7.1,25.9,1020.8,
2022-09-08 00:00:00,11.8,7.2,16.5,0,,63,8,20.4,1021.8,
2022-09-09 00:00:00,10.2,5.5,15.7,0,,110,10.4,31.5,1023.1,
2022-09-10 00:00:00,11,6.2,16.5,0,,109,10.5,27.8,1018.9,
2022-09-11 00:00:00,9.3,7,11.1,13,,30,9,24.1,1008,
2022-09-12 00:00:00,10.4,8.6,13.2,6.1,,4,6.8,18.5,1011.2,
2022-09-13 00:00:00,10.7,8.6,13.2,0,,121,5.4,14.8,1011.4,
2022-09-14 00:00:00,12.6,9.7,16.5,1,,205,8.1,22.2,1002.3,
2022-09-15 00:00:00,12.8,10,17.6,0.6,,192,9.6,25.9,999,
2022-09-16 00:00:00,11.1,7.2,14.1,0,,217,13.4,38.9,997.9,
2022-09-17 00:00:00,11.3,9.5,14.2,0,,217,14.1,33.3,999.3,
2022-09-18 00:00:00,8.9,5.2,13,0,,246,6,14.8,1000.9,
2022-09-19 00:00:00,11.1,9.7,14.5,0,,278,11.3,31.5,1000.7,
2022-09-20 00:00:00,11.2,9.2,14.2,0,,265,5.9,16.7,1009.8,
2022-09-21 00:00:00,9.8,8.1,13,0,,329,6.3,20.4,1017.3,
2022-09-22 00:00:00,9.3,7,14.1,0,,329,6.3,20.4,1019.5,
2022-09-23 00:00:00,8.3,5.7,12.7,0,,320,6.8,16.7,1017.8,
2022-09-24 00:00:00,8.2,3.5,14,0,,312,6.8,20.4,1015.7,
2022-09-25 00:00:00,8.5,2.2,14.6,0,,260,5,22.2,1013.5,
2022-09-26 00:00:00,10.9,7,16.7,0,,135,6.5,20.4,1008.5,
2022-09-27 00:00:00,10.5,8.1,15.7,0,,103,7.7,22.2,1005.4,
2022-09-28 00:00:00,9.1,7.7,10.7,7.7,,87,9,27.8,1001.2,
2022-09-29 00:00:00,7.9,6.2,12.4,3,,177,8.7,25.9,1002.9,
2022-09-30 00:00:00,6.5,2.5,12.5,0,,160,5.9,14.8,1013.3,
2022-10-01 00:00:00,7.8,5.5,12.2,9.8,,147,3.5,13,1012.9,
2022-10-02 00:00:00,7.4,4.2,10.6,0.6,,158,3.9,11.1,1007.1,
2022-10-03 00:00:00,6.6,5.7,8.1,10.4,,323,13.9,48.2,1001.5,
2022-10-04 00:00:00,8.3,6,13.5,17,,309,16.9,40.8,1006.1,
2022-10-05 00:00:00,10.6,7.2,14.2,0,,228,10.7,25.9,1017.4,
2022-10-06 00:00:00,11.1,7.7,17.1,0,,225,12.3,33.3,1019.1,
2022-10-07 00:00:00,10.6,6.5,15.6,0,,223,11.4,29.6,1026.5,
2022-10-08 00:00:00,10.8,5.7,15.2,0,,176,10.4,29.6,1017.5,
2022-10-09 00:00:00,10.2,5.6,14.4,0.8,,274,10.4,27.8,1019.3,
2022-10-10 00:00:00,5.8,0.6,13,0,,161,6.5,18.5,1027.1,
2022-10-11 00:00:00,7.3,4.2,11.4,0,,192,11.1,27.8,1020.3,
2022-10-12 00:00:00,6.8,2,11.5,0,,227,5.9,20.4,1023.9,
2022-10-13 00:00:00,4.9,-0.2,9.3,0,,161,5.8,14.8,1025.7,
2022-10-14 00:00:00,7.6,3.1,13.7,0,,151,10.3,29.6,1021.3,
2022-10-15 00:00:00,8.5,4.5,14,0,,151,12.5,33.3,1017.9,
2022-10-16 00:00:00,12.1,10.2,14.1,0.3,,168,14.9,33.3,1019.5,
2022-10-17 00:00:00,13.3,11,17.5,0,,216,9.8,25.9,1025.3,
2022-10-18 00:00:00,14.1,10.7,15.8,0,,240,13.6,29.6,1019.5,
2022-10-19 00:00:00,7.6,2.6,10.1,1.3,,297,13.4,37,1015.8,
2022-10-20 00:00:00,4.6,0.5,8.4,0,,286,8,22.2,1024.5,
2022-10-21 00:00:00,6.2,5,8.1,0,,183,8,20.4,1022.5,
2022-10-22 00:00:00,6.1,4,8.6,0,,141,10.2,24.1,1014.7,
2022-10-23 00:00:00,8.9,6.1,11.9,0.5,,242,8.1,27.8,1013.2,
2022-10-24 00:00:00,9.5,7.2,11.5,0,,162,6.2,16.7,1015.9,
2022-10-25 00:00:00,11.2,10.5,12.5,3,,186,8,18.5,1012.9,
2022-10-26 00:00:00,10.8,9.6,13.8,1,,251,8.4,22.2,1016.5,
2022-10-27 00:00:00,10.4,8.1,12.8,0,,244,7.9,20.4,1023.8,
2022-10-28 00:00:00,10.5,8.7,12.1,0,,198,10.1,20.4,1023.2,
2022-10-29 00:00:00,12.6,11.5,14.2,0.1,,230,12.5,35.2,1014.1,
2022-10-30 00:00:00,11.1,6.4,13.6,0,,287,16.6,33.3,1014.6,
2022-10-31 00:00:00,4.7,0.6,10.5,0,,281,5.1,18.5,1021.4,
2022-11-01 00:00:00,5.6,1.1,9.6,0,,153,6,14.8,1019.6,
2022-11-02 00:00:00,7.5,6.1,9.2,3.8,,184,4.1,13,1016.8,
2022-11-03 00:00:00,9.1,7.1,10,0.3,,274,7.8,20.4,1018.2,
2022-11-04 00:00:00,7.5,5.7,9.7,0,,113,6.8,20.4,1016.8,
2022-11-05 00:00:00,5.5,4.3,6.7,0,,129,16.8,37,1017.6,
2022-11-06 00:00:00,5.8,4,7.5,6,,187,7.4,27.8,1019.7,
2022-11-07 00:00:00,5.8,3.2,8,0,,175,10.5,25.9,1017.2,
2022-11-08 00:00:00,8.8,6.7,11,0,,209,13,27.8,1014.6,
2022-11-09 00:00:00,7.4,5.6,9,0,,175,13.1,27.8,1015.6,
2022-11-10 00:00:00,7.9,7,9.3,5.3,,209,9.9,24.1,1017.1,
2022-11-11 00:00:00,8.5,7.7,9.8,0,,226,12,27.8,1024.2,
2022-11-12 00:00:00,10.8,9.7,11.4,0,,266,15,37,1025.5,
2022-11-13 00:00:00,9.7,3.3,12.1,0,,304,7.8,22.2,1030,
2022-11-14 00:00:00,1.7,0.1,3,0,,127,7,18.5,1029.4,
2022-11-15 00:00:00,3.3,1.1,5.1,0,,216,8.6,20.4,1016.3,
2022-11-16 00:00:00,1.1,-0.4,4.7,0,,36,11.6,25.9,1014.1,
2022-11-17 00:00:00,-2.3,-3.2,-0.5,0.6,,26,8,20.4,1011.6,
2022-11-18 00:00:00,-4.9,-6.9,-2,3,20,45,8.9,22.2,1009.7,
2022-11-19 00:00:00,-5.5,-7.7,-3.9,0.2,,47,5,18.5,1013.7,
2022-11-20 00:00:00,-6.4,-10.5,-3.2,0,,147,11,27.8,1016.1,
2022-11-21 00:00:00,-2.8,-4,-1.7,0,,112,10.5,25.9,1011.3,
2022-11-22 00:00:00,-3.3,-4.2,-1.5,0,10,354,6,16.7,1010.2,
2022-11-23 00:00:00,-4.3,-4.8,-4,0,,83,5,13,1013.5,
2022-11-24 00:00:00,-2.9,-4,-1.5,3,,70,6.9,16.7,1014.8,
2022-11-25 00:00:00,-1.6,-3,0,1.3,30,107,3.6,13,1019.4,
2022-11-26 00:00:00,-1.3,-2,-0.2,3.3,,315,4.3,9.3,1025.6,
2022-11-27 00:00:00,-1.6,-2.5,-0.5,2,20,167,5.4,11.1,1028.5,
2022-11-28 00:00:00,-2.6,-3,-1.1,1.5,30,103,7,20.4,1028.7,
2022-11-29 00:00:00,-0.5,-2,0.7,0,,109,8,20.4,1031.3,
2022-11-30 00:00:00,-0.9,-1.5,-0.1,0,,98,6.2,16.7,1033.5,
2022-12-01 00:00:00,-4.5,-6.6,-1.7,0,,97,7.4,14.8,1034.4,
2022-12-02 00:00:00,-7.3,-9.4,-6,0,,106,5,14.8,1033.3,
2022-12-03 00:00:00,-6.3,-10,-2.6,0.8,,82,7.2,24.1,1033,
2022-12-04 00:00:00,-2.3,-3.5,-1.7,0,,141,17.7,27.8,1033.3,
2022-12-05 00:00:00,-5.2,-6.2,-4,0,,138,14.7,29.6,1030,
2022-12-06 00:00:00,-4.2,-6,-2.6,1.1,,152,15.9,29.6,1018.7,
2022-12-07 00:00:00,-2.5,-3.5,0,6.6,,152,16.1,31.5,1006.5,
2022-12-08 00:00:00,-0.9,-2.5,0,1.7,,188,17.5,37,1007.4,
2022-12-09 00:00:00,-0.4,-1,0.5,4.5,,160,8.7,27.8,1010.3,
2022-12-10 00:00:00,-2,-3.8,-0.5,0,,43,7.6,18.5,1010.3,
2022-12-11 00:00:00,-3.7,-4.4,-3.2,14.7,,15,12.4,31.5,1004.6,
2022-12-12 00:00:00,-5.1,-5.2,-4.2,5.1,,234,9.9,27.8,994.7,
2022-12-13 00:00:00,-3.3,-5.9,-2.2,1.3,,219,14,35.2,1001.9,
2022-12-14 00:00:00,-6.9,-10.5,-3,0.3,231,200,11.9,27.8,1011.4,
2022-12-15 00:00:00,-7.9,-11,-6,0.8,,167,8,25.9,1009.7,
2022-12-16 00:00:00,-6.4,-8,-5.5,0,,137,10.9,18.5,1017.5,
2022-12-17 00:00:00,-8,-10.9,-6.7,0,,344,10.1,22.2,1021.6,
2022-12-18 00:00:00,-9.4,-11.9,-7,0,,257,8.1,22.2,1033.1,
2022-12-19 00:00:00,-11.9,-13.4,-9.6,0,191,176,12.8,33.3,1035.6,
2022-12-20 00:00:00,-3,-9,0.5,7.8,,186,13.5,33.3,1018.8,
2022-12-21 00:00:00,1.1,0.5,1.5,3.4,,191,13.4,25.9,1011.7,
2022-12-22 00:00:00,1.2,0.7,1.7,0.9,,180,9.8,24.1,1007.7,
2022-12-23 00:00:00,2.1,1.7,2.7,5.5,,200,9.9,25.9,1002.6,
2022-12-24 00:00:00,-0.3,-5.7,2.1,0.1,,348,6.2,18.5,1010.9,
2022-12-25 00:00:00,-4.8,-7.3,-3.2,0,,105,5.1,16.7,1023.5,
2022-12-26 00:00:00,-3.6,-4.2,-1.1,6.1,,126,14.3,40.8,1018.7,
2022-12-27 00:00:00,1.5,-2.3,2.8,1,51,238,12.9,27.8,1011.3,
2022-12-28 00:00:00,0.8,0,2.1,1,,218,15.2,27.8,1016.3,
2022-12-29 00:00:00,1.2,0.6,2.3,2.3,,183,13.4,27.8,1009.9,
2022-12-30 00:00:00,2.6,1.8,4.5,6.6,30,209,10.8,25.9,1011.2,
2022-12-31 00:00:00,2.5,0,6.5,2,,179,13.7,33.3,1012.5,
2023-01-01 00:00:00,10,7.2,12.1,0,,222,16.8,40.8,1009.4,
2023-01-02 00:00:00,6.4,3.5,8.5,3.4,,192,11.4,35.2,1017.3,
2023-01-03 00:00:00,4.4,1.1,9.1,1.8,,262,20.3,42.6,1015.3,
2023-01-04 00:00:00,0.1,-0.5,1,4,,230,12.6,33.3,1019.3,
2023-01-05 00:00:00,-1.1,-4.3,1.6,20.1,30,68,10.3,29.6,1000.7,
2023-01-06 00:00:00,-13.7,-14.8,-5.2,0,30,32,9.5,25.9,1023.3,
2023-01-07 00:00:00,-11.4,-14.4,-8.7,1.2,,124,13.7,29.6,1025.5,
2023-01-08 00:00:00,-5.6,-8.2,-3.6,0,,143,19.1,37,1021.5,
2023-01-09 00:00:00,-2.4,-3.5,-0.9,1.9,,136,19.2,38.9,1011.6,
2023-01-10 00:00:00,0,-1.6,1.5,6.1,,144,15,35.2,1014.8,
2023-01-11 00:00:00,-2,-2.8,-1.2,0.7,,148,14.9,33.3,1020.9,
2023-01-12 00:00:00,-0.2,-1.9,1.8,1,30,162,19.2,38.9,1015.2,
2023-01-13 00:00:00,2.5,1.9,3,2.6,,172,19.4,38.9,1010.9,
2023-01-14 00:00:00,3.6,2.7,4.9,0.3,,180,14.6,29.6,1013.3,
2023-01-15 00:00:00,2.9,1.7,3.7,7.1,,168,23.3,46.3,1006.2,
2023-01-16 00:00:00,2.4,1.3,3.2,0.7,,172,14,33.3,1002.9,
2023-01-17 00:00:00,2.1,0.2,3.7,6,,135,15.2,33.3,995.6,
2023-01-18 00:00:00,2.7,1.5,6.2,12.9,,111,9.8,25.9,995,
2023-01-19 00:00:00,1,0.1,4,1,10,245,10.8,38.9,1004.8,
2023-01-20 00:00:00,0.1,0,0.2,6.5,,347,8.3,24.1,1013.7,
2023-01-21 00:00:00,0.4,0.1,0.6,0,,32,13.8,33.3,1023.9,
2023-01-22 00:00:00,-0.5,-2.7,0.1,0,,29,7.5,24.1,1033.1,
2023-01-23 00:00:00,-1.2,-2.1,-0.2,0,,22,4.4,14.8,1039.1,
2023-01-24 00:00:00,-2.5,-3.7,-1.5,0,,302,7.2,16.7,1039.6,
2023-01-25 00:00:00,-2.1,-4,-0.9,0,,201,10.4,20.4,1032,
2023-01-26 00:00:00,-0.9,-1.6,-0.2,2.2,,197,9,20.4,1022.4,
2023-01-27 00:00:00,-0.7,-1.4,0.1,3.6,,332,5.5,18.5,1022.4,
2023-01-28 00:00:00,-1.4,-2.5,-0.5,0,,331,5.4,16.7,1024.5,
2023-01-29 00:00:00,-2.2,-3.5,-0.1,0.5,,214,14.2,29.6,1016.2,
2023-01-30 00:00:00,-0.4,-0.4,0.6,2.8,79,211,19.8,40.8,997.8,
2023-01-31 00:00:00,0.9,-0.6,2,2.4,,243,12.7,31.5,1000.4,
2023-02-01 00:00:00,0.1,-1.2,1.2,7.9,,208,15.1,31.5,996.4,
2023-02-02 00:00:00,0.4,-0.8,1.5,1.8,,273,11,25.9,1002.3,
2023-02-03 00:00:00,-1.9,-3.7,-0.9,0.2,,270,8.5,29.6,1013.4,
2023-02-04 00:00:00,-4.3,-5.2,-2.8,0,71,339,10,25.9,1022.9,
2023-02-05 00:00:00,-4.8,-7.9,-3.7,0,,331,8.3,24.1,1034.7,
2023-02-06 00:00:00,-4.1,-9.7,-0.3,0,,244,9.2,22.2,1035.8,
2023-02-07 00:00:00,-1.4,-1.5,0.3,0,79,356,7.1,24.1,1038.3,
2023-02-08 00:00:00,-1.6,-5,0.5,0,,204,9.9,24.1,1044.1,
2023-02-09 00:00:00,-1.3,-2.7,1.6,0,,203,12.3,31.5,1035.8,
2023-02-10 00:00:00,-1.4,-3.2,2.2,0,79,224,14.4,37,1024,
2023-02-11 00:00:00,0.2,-1.5,3.1,5.1,79,237,17.1,38.9,1015.7,
2023-02-12 00:00:00,-1.5,-4.3,0.3,0,,286,8.7,25.9,1030.6,
2023-02-13 00:00:00,2.1,0.2,3.1,0,,270,12.9,31.5,1025.5,
2023-02-14 00:00:00,2.3,-0.8,5.5,0,,311,12.9,31.5,1027.9,
2023-02-15 00:00:00,-0.3,-1.5,0.7,0,,259,6.2,16.7,1030.7,
2023-02-16 00:00:00,-1.1,-1,0.3,0.3,20,202,5.7,18.5,1021.7,
2023-02-17 00:00:00,0.3,-1,2.9,0.8,,162,9.8,31.5,1011.6,
2023-02-18 00:00:00,2.8,1.8,4.6,7.1,10,248,21.3,48.2,995.7,
2023-02-19 00:00:00,1.1,-0.8,3.5,0,,274,19.4,42.6,1003.1,
2023-02-20 00:00:00,-0.1,-1.5,3.6,8.4,,242,17.7,46.3,1001,
2023-02-21 00:00:00,0.4,-1.5,3.6,0.5,10,303,18.6,48.2,997.1,
2023-02-22 00:00:00,-4.3,-6,-1.4,0.3,10,353,6.9,16.7,1018.1,
2023-02-23 00:00:00,-5.5,-10.4,-1.5,0,,156,11.6,27.8,1021.3,
2023-02-24 00:00:00,-0.1,-2.1,2,7.1,10,182,10.1,27.8,1001,
2023-02-25 00:00:00,0.2,-0.1,0.7,2.9,,261,6.7,18.5,992,
2023-02-26 00:00:00,-3.7,-3.9,-0.2,0.3,10,317,11.7,29.6,1007.7,
2023-02-27 00:00:00,-3.5,-7.6,0.2,0,,326,6.2,18.5,1025.6,
2023-02-28 00:00:00,-3.1,-10.5,2.6,0,,241,12.8,33.3,1028.2,
2023-03-01 00:00:00,1.5,-0.3,3.6,0,,292,12.1,31.5,1023.4,
2023-03-02 00:00:00,1.1,-1.2,4.5,0,,270,11.9,29.6,1019.6,
2023-03-03 00:00:00,1.4,0,3.3,0,,275,15.8,37,1010,
2023-03-04 00:00:00,-0.5,-3.2,1.6,2.7,,270,23.8,53.7,998.6,
2023-03-05 00:00:00,-1.8,-3.2,-0.2,0.4,,260,16.7,46.3,1001.1,
2023-03-06 00:00:00,-2.9,-6,0,0,,223,11.9,31.5,1000.9,
2023-03-07 00:00:00,-2.9,-9.5,1.5,1.1,,165,13.9,37,999.3,
2023-03-08 00:00:00,-1.4,-3.4,0.7,3,20,224,22.7,46.3,993.2,
2023-03-09 00:00:00,-3.4,-7.2,0.1,0,,299,9.3,22.2,999.9,
2023-03-10 00:00:00,-4.7,-7,-2.2,9.9,,99,13.2,31.5,1001.1,
2023-03-11 00:00:00,-0.1,-3,3.5,5.2,,145,13.6,35.2,989.8,
2023-03-12 00:00:00,-2.5,-5.2,0.5,2,,269,17.9,44.5,1000.4,
2023-03-13 00:00:00,-1.9,-10,3.8,5,,177,17.5,37,1006.4,
2023-03-14 00:00:00,6.4,3,10.2,2.2,,180,18.2,37,996.1,
2023-03-15 00:00:00,4,0.3,7.5,0.6,,260,11.7,27.8,1005.4,
2023-03-16 00:00:00,1,-2.2,6.2,0,,282,5.6,22.2,1019.4,
2023-03-17 00:00:00,1.3,-5.4,7.5,0,,147,8,24.1,1026.7,
2023-03-18 00:00:00,4.2,-0.2,8.5,0,,141,17.7,37,1024.7,
2023-03-19 00:00:00,7,2.6,12.7,0,,162,11.9,25.9,1019.4,
2023-03-20 00:00:00,7.8,3.2,13.5,1.3,,170,10.5,24.1,1014.3,
2023-03-21 00:00:00,6,4.2,8.2,0,,268,10.8,24.1,1012.7,
2023-03-22 00:00:00,6.9,0.5,11.7,0,,200,11.3,31.5,1013.4,
2023-03-23 00:00:00,10.2,6.7,16,1.9,,201,13.5,35.2,1005.9,
2023-03-24 00:00:00,10,5.2,14.2,3.6,,204,14.6,31.5,1003.9,
2023-03-25 00:00:00,9.1,5,13.1,2.6,,212,11.7,27.8,1001.3,
2023-03-26 00:00:00,6.6,5.2,9.6,2.2,,199,7.4,25.9,998.9,
2023-03-27 00:00:00,2.4,0.5,6.5,0.8,,267,11.9,25.9,1002.1,
2023-03-28 00:00:00,-0.1,-2.5,3,0,,310,15.6,38.9,1009.5,
2023-03-29 00:00:00,-0.3,-3.2,3.1,0,,305,16.1,37,1014.8,
2023-03-30 00:00:00,3.3,-3.8,10.6,0,,164,11.7,29.6,1012.9,
2023-03-31 00:00:00,6,4.1,8.5,4.4,,172,10.1,22.2,1001.2,
2023-04-01 00:00:00,6.3,4,8.7,2.6,,32,6.3,20.4,999,
2023-04-02 00:00:00,2.9,1.1,4.6,4,,4,13.9,33.3,1011.9,
2023-04-03 00:00:00,-0.1,-2.7,3,0,,350,12.6,35.2,1023.4,
2023-04-04 00:00:00,-1.1,-2.9,0.5,0.6,,329,6.8,18.5,1021.5,
2023-04-05 00:00:00,0.3,-1.4,3.1,0,,318,6.3,18.5,1021.5,
2023-04-06 00:00:00,4.2,-0.2,10.5,1,,6,9.9,27.8,1020.4,
2023-04-07 00:00:00,10.2,5.6,15.1,0,,66,8.6,25.9,1019.8,
2023-04-08 00:00:00,10.3,7.6,17.2,0,,356,5,14.8,1023.9,
2023-04-09 00:00:00,9.4,3.6,17.1,0,,131,5,14.8,1024.6,
2023-04-10 00:00:00,10.6,3,18,0,,14,5.3,14.8,1024.2,
2023-04-11 00:00:00,11.2,5.2,17,0,,137,10.3,31.5,1017.3,
2023-04-12 00:00:00,12.1,6.5,16.7,0.7,,87,9.8,27.8,1011.3,
2023-04-13 00:00:00,9,7.5,11.5,2.1,,59,7.4,25.9,1009.6,
2023-04-14 00:00:00,9.4,8,12.3,0,,90,10.5,29.6,1014.6,
2023-04-15 00:00:00,8.7,5.6,11,0.3,,96,14.1,33.3,1018.3,
2023-04-16 00:00:00,4.9,2.4,7.5,5.2,,112,7.8,20.4,1021.6,
2023-04-17 00:00:00,9.5,6.6,14.2,1.9,,125,7.7,18.5,1025.5,
2023-04-18 00:00:00,8.9,3.9,14.1,0,,14,9,24.1,1026.5,
2023-04-19 00:00:00,11.6,5.8,17.2,0.7,,38,12.5,31.5,1021.1,
2023-04-20 00:00:00,12.9,7.6,17.9,0,,19,10.4,29.6,1023.1,
2023-04-21 00:00:00,11.9,4.2,17.1,0,,350,7.4,24.1,1019.8,
2023-04-22 00:00:00,12,4.8,18.1,0,,277,5.7,18.5,1015.1,
2023-04-23 00:00:00,13.4,5.6,20,0,,167,11.2,31.5,1013.5,
